"","GO.IDs","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Cat","GO.Slim.Term","TP","gene","uniprot","uniprot_taxa.id"
"1070","GO:0086009",0.0243330009963386,0.999851514653958,1,2,"membrane repolarization","BP","P","transport","Persistent","PGEN_.00g065950","O73925","KCNQ1"
"1276","GO:0002741",0.0244329132280654,0.999850285088828,1,2,NA,NA,"P","transport","Persistent","PGEN_.00g204470","P41221","WNT5A"
"1277","GO:0050718",0.0263727205208984,0.999767541175325,1,3,NA,NA,"P","transport","Persistent","PGEN_.00g204470","P41221","WNT5A"
"1071","GO:0006853",0.0295207991581285,0.999780866465825,1,2,"carnitine shuttle","BP","P","transport","Persistent","PGEN_.00g004840","P54646","AAPK2"
"1072","GO:0048278",0.0358498185343547,0.999483143521576,1,5,"vesicle docking","BP","P","transport","Persistent","PGEN_.00g185010","Q8BVI5","STX16"
"1278","GO:2000484",0.0391927476169006,0.999381400703158,1,5,NA,NA,"P","transport","Persistent","PGEN_.00g204470","P41221","WNT5A"
"1073","GO:0015811",0.0421462014130176,0.999283777566095,1,5,"L-cystine transport","BP","P","transport","Persistent","PGEN_.00g186170","P82251","BAT1"
"1074","GO:0035815",0.0466816925904077,0.999083480693473,1,6,"positive regulation of renal sodium excretion","BP","P","transport","Persistent","PGEN_.00g164020","P16066","ANPRA"
"323","GO:0005313",0.00822239984921177,0.999565406807712,3,5,"L-glutamate transmembrane transporter activity","MF","F","transporter activity","Day10","PGEN_.00g104460","Q9UJS0","CMC2"
"324","GO:0005313",0.00822239984921177,0.999565406807712,3,5,"L-glutamate transmembrane transporter activity","MF","F","transporter activity","Day10","PGEN_.00g192440","P31596","EAA2"
"325","GO:0005313",0.00822239984921177,0.999565406807712,3,5,"L-glutamate transmembrane transporter activity","MF","F","transporter activity","Day10","PGEN_.00g006410","P43005","EAA3"
"326","GO:0005227",0.0193610934668096,0.999436142928979,2,3,"calcium activated cation channel activity","MF","F","transporter activity","Day10","PGEN_.00g252700","Q9ESQ5","TRPM4"
"327","GO:0005227",0.0193610934668096,0.999436142928979,2,3,"calcium activated cation channel activity","MF","F","transporter activity","Day10","PGEN_.00g289750","Q9R186","TRPV6"
"328","GO:0008273",0.024606794459176,0.999182694033502,2,3,"calcium, potassium:sodium antiporter activity","MF","F","transporter activity","Day10","PGEN_.00g254310","Q8C261","NCKX5"
"329","GO:0008273",0.024606794459176,0.999182694033502,2,3,"calcium, potassium:sodium antiporter activity","MF","F","transporter activity","Day10","PGEN_.00g019010","Q8CGQ8","NCKX4"
"330","GO:0015501",0.0457543600967794,0.997002801745555,2,4,"glutamate:sodium symporter activity","MF","F","transporter activity","Day10","PGEN_.00g192440","P31596","EAA2"
"331","GO:0015501",0.0457543600967794,0.997002801745555,2,4,"glutamate:sodium symporter activity","MF","F","transporter activity","Day10","PGEN_.00g006410","P43005","EAA3"
"509","GO:0015347",0.0187883976904748,0.998940001779056,2,9,"sodium-independent organic anion transmembrane transporter activity","MF","F","transporter activity","Day135","PGEN_.00g022020","Q8BGD4","SO4C1"
"510","GO:0015347",0.0187883976904748,0.998940001779056,2,9,"sodium-independent organic anion transmembrane transporter activity","MF","F","transporter activity","Day135","PGEN_.00g110470","Q8BGD4","SO4C1"
"511","GO:0008514",0.0328922136416168,0.997398275267161,2,11,"organic anion transmembrane transporter activity","MF","F","transporter activity","Day135","PGEN_.00g022020","Q8BGD4","SO4C1"
"512","GO:0008514",0.0328922136416168,0.997398275267161,2,11,"organic anion transmembrane transporter activity","MF","F","transporter activity","Day135","PGEN_.00g110470","Q8BGD4","SO4C1"
"513","GO:0017128",0.0447876303073743,0.996062822068256,2,8,"phospholipid scramblase activity","MF","F","transporter activity","Day135","PGEN_.00g319570","Q14AT5","ANO7"
"514","GO:0017128",0.0447876303073743,0.996062822068256,2,8,"phospholipid scramblase activity","MF","F","transporter activity","Day135","PGEN_.00g077330","Q8C5H1","ANO4"
"821","GO:0015183",0.0156927203582945,0.999428881992,2,4,"L-aspartate transmembrane transporter activity","MF","F","transporter activity","Day145","PGEN_.00g104460","Q9UJS0","CMC2"
"822","GO:0015183",0.0156927203582945,0.999428881992,2,4,"L-aspartate transmembrane transporter activity","MF","F","transporter activity","Day145","PGEN_.00g143030","Q9Z0Z5","S13A3"
"823","GO:0000295",0.0405539605608146,1,1,1,"adenine nucleotide transmembrane transporter activity","MF","F","transporter activity","Day145","PGEN_.00g054290","O43808","PM34"
"824","GO:0015230",0.0405539605608146,1,1,1,"FAD transmembrane transporter activity","MF","F","transporter activity","Day145","PGEN_.00g054290","O43808","PM34"
"825","GO:0044610",0.0405539605608146,1,1,1,"FMN transmembrane transporter activity","MF","F","transporter activity","Day145","PGEN_.00g054290","O43808","PM34"
"826","GO:0051724",0.0405539605608146,1,1,1,"NAD transmembrane transporter activity","MF","F","transporter activity","Day145","PGEN_.00g054290","O43808","PM34"
"1270","GO:0005227",0.018975916101969,0.999880056492449,1,3,"calcium activated cation channel activity","MF","F","transporter activity","Persistent","PGEN_.00g252700","Q9ESQ5","TRPM4"
"1271","GO:0015184",0.0468157582546573,0.999078158670194,1,6,"L-cystine transmembrane transporter activity","MF","F","transporter activity","Persistent","PGEN_.00g186170","P82251","BAT1"
"216","GO:1990718",0.0117709115089745,1,2,2,"axonemal central pair projection","CC",NA,NA,"Day10","PGEN_.00g190220","Q4G0P3","HYDIN"
"217","GO:1990718",0.0117709115089745,1,2,2,"axonemal central pair projection","CC",NA,NA,"Day10","PGEN_.00g190230","Q80W93","HYDIN"
"167","GO:0062028",0.0119681388431475,1,2,2,"regulation of stress granule assembly","BP",NA,NA,"Day10","PGEN_.00g004830","Q8BRK8","AAPK2"
"168","GO:0062028",0.0119681388431475,1,2,2,"regulation of stress granule assembly","BP",NA,NA,"Day10","PGEN_.00g004840","P54646","AAPK2"
"169","GO:1904428",0.0119681388431475,1,2,2,"negative regulation of tubulin deacetylation","BP",NA,NA,"Day10","PGEN_.00g004830","Q8BRK8","AAPK2"
"170","GO:1904428",0.0119681388431475,1,2,2,"negative regulation of tubulin deacetylation","BP",NA,NA,"Day10","PGEN_.00g004840","P54646","AAPK2"
"171","GO:0140077",0.0252650643687519,0.999148510402981,2,3,"positive regulation of lipoprotein transport","BP",NA,NA,"Day10","PGEN_.00g229320","P98158","LRP2"
"172","GO:0140077",0.0252650643687519,0.999148510402981,2,3,"positive regulation of lipoprotein transport","BP",NA,NA,"Day10","PGEN_.00g229340","P98158","LRP2"
"173","GO:0140058",0.0352565431211886,0.99549803129902,3,8,"neuron projection arborization","BP",NA,NA,"Day10","PGEN_.00g299380","C0HL13","LRP2"
"174","GO:0140058",0.0352565431211886,0.99549803129902,3,8,"neuron projection arborization","BP",NA,NA,"Day10","PGEN_.00g229320","P98158","LRP2"
"175","GO:0140058",0.0352565431211886,0.99549803129902,3,8,"neuron projection arborization","BP",NA,NA,"Day10","PGEN_.00g229340","P98158","LRP2"
"176","GO:1904743",0.0407350738643164,0.997500565774906,2,4,"negative regulation of telomeric DNA binding","BP",NA,NA,"Day10","PGEN_.00g316730","O95271","TNKS1"
"177","GO:1904743",0.0407350738643164,0.997500565774906,2,4,"negative regulation of telomeric DNA binding","BP",NA,NA,"Day10","PGEN_.00g212560","Q6PFX9","TNKS1"
"178","GO:0061642",0.0414088937547582,0.994357250975836,3,8,"chemoattraction of axon","BP",NA,NA,"Day10","PGEN_.00g023480","Q91ZX7","LRP1"
"179","GO:0061642",0.0414088937547582,0.994357250975836,3,8,"chemoattraction of axon","BP",NA,NA,"Day10","PGEN_.00g229320","P98158","LRP2"
"180","GO:0061642",0.0414088937547582,0.994357250975836,3,8,"chemoattraction of axon","BP",NA,NA,"Day10","PGEN_.00g229340","P98158","LRP2"
"448","GO:0098984",0.0215344244765181,1,1,1,"neuron to neuron synapse","CC",NA,NA,"Day135","PGEN_.00g127530","Q9Z1L4","XLRS1"
"515","GO:0102555",0.0215344244765181,1,1,1,"octanoyl transferase activity (acting on glycine-cleavage complex H protein)","MF",NA,NA,"Day135","PGEN_.00g236910","Q9VN27","LIPT2"
"418","GO:1904878",0.0220696380931988,1,1,1,"negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP",NA,NA,"Day135","PGEN_.00g329100","Q80UK0","SESD1"
"419","GO:0061589",0.0278374832607164,0.998407076238672,2,5,"calcium activated phosphatidylserine scrambling","BP",NA,NA,"Day135","PGEN_.00g319570","Q14AT5","ANO7"
"420","GO:0061589",0.0278374832607164,0.998407076238672,2,5,"calcium activated phosphatidylserine scrambling","BP",NA,NA,"Day135","PGEN_.00g077330","Q8C5H1","ANO4"
"421","GO:0061590",0.0278374832607164,0.998407076238672,2,5,"calcium activated phosphatidylcholine scrambling","BP",NA,NA,"Day135","PGEN_.00g319570","Q14AT5","ANO7"
"422","GO:0061590",0.0278374832607164,0.998407076238672,2,5,"calcium activated phosphatidylcholine scrambling","BP",NA,NA,"Day135","PGEN_.00g077330","Q8C5H1","ANO4"
"423","GO:0061591",0.0278374832607164,0.998407076238672,2,5,"calcium activated galactosylceramide scrambling","BP",NA,NA,"Day135","PGEN_.00g319570","Q14AT5","ANO7"
"424","GO:0061591",0.0278374832607164,0.998407076238672,2,5,"calcium activated galactosylceramide scrambling","BP",NA,NA,"Day135","PGEN_.00g077330","Q8C5H1","ANO4"
"516","GO:0061608",0.0287031975590886,0.997967807100288,2,9,"nuclear import signal receptor activity","MF",NA,NA,"Day135","PGEN_.00g329020","P70168","IMB1"
"517","GO:0061608",0.0287031975590886,0.997967807100288,2,9,"nuclear import signal receptor activity","MF",NA,NA,"Day135","PGEN_.00g002480","Q8BFY9","TNPO1"
"518","GO:0102524",0.0305654731341513,1,1,1,"tRNAPhe (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity","MF",NA,NA,"Day135","PGEN_.00g062410","E1C7T6","TYW5"
"425","GO:1905344",0.0321910379903096,1,1,1,"prostaglandin catabolic process","BP",NA,NA,"Day135","PGEN_.00g279730","Q5R6S0","ABHGA"
"449","GO:1990234",0.0426566374303885,0.999536210714184,1,2,"transferase complex","CC",NA,NA,"Day135","PGEN_.00g069590","Q5U2R1","DLP1"
"519","GO:1902051",0.0430803742408247,1,1,1,"(25S)-Delta(4)-dafachronate binding","MF",NA,NA,"Day135","PGEN_.00g110700","G5EFF5","DAF12"
"520","GO:1902052",0.0430803742408247,1,1,1,"(25S)-Delta(7)-dafachronate binding","MF",NA,NA,"Day135","PGEN_.00g110700","G5EFF5","DAF12"
"450","GO:0090661",0.0448932646168911,0.999485703872948,1,2,"box H/ACA telomerase RNP complex","CC",NA,NA,"Day135","PGEN_.00g054230","Q9CY66","GAR1"
"726","GO:1902474",0.0055334493625647,1,2,2,"positive regulation of protein localization to synapse","BP",NA,NA,"Day145","PGEN_.00g204470","P41221","WNT5A"
"727","GO:1902474",0.0055334493625647,1,2,2,"positive regulation of protein localization to synapse","BP",NA,NA,"Day145","PGEN_.00g009140","Q8BYM5","NLGN3"
"728","GO:0110025",0.00985167051075087,0.999720014037801,2,4,"DNA strand resection involved in replication fork processing","BP",NA,NA,"Day145","PGEN_.00g041570","Q9JIM0","MRE11"
"729","GO:0110025",0.00985167051075087,0.999720014037801,2,4,"DNA strand resection involved in replication fork processing","BP",NA,NA,"Day145","PGEN_.00g022920","Q502K2","SAMH1"
"786","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g198010","P05099","MATN1"
"787","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g149640","Q80YX1","TENA"
"788","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g010200","Q99JR5","TINAL"
"789","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g263900","Q9VZZ4","PXDN"
"790","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g043300","Q07076","ANXA7"
"791","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g280060","Q61554","FBN1"
"792","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g303240","Q66K08","CILP1"
"793","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g285950","D3YXG0","HMCN1"
"794","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g124830","D3YXG0","HMCN1"
"795","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g127990","Q60847","COCA1"
"796","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g242120","Q9Y625","GPC6"
"797","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g004510","D3YXG0","HMCN1"
"798","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g170240","P35440","TSP2"
"799","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g140750","A8TX70","CO6A5"
"800","GO:0062023",0.0230629372164069,0.989025115757155,15,146,"collagen-containing extracellular matrix","CC",NA,NA,"Day145","PGEN_.00g034040","O89029","MATN4"
"730","GO:0098719",0.0253398722835865,0.998805140678417,2,4,"sodium ion import across plasma membrane","BP",NA,NA,"Day145","PGEN_.00g277910","Q61165","SL9A1"
"731","GO:0098719",0.0253398722835865,0.998805140678417,2,4,"sodium ion import across plasma membrane","BP",NA,NA,"Day145","PGEN_.00g252700","Q9ESQ5","TRPM4"
"732","GO:1904179",0.0374972306473755,0.997469194649379,2,5,"positive regulation of adipose tissue development","BP",NA,NA,"Day145","PGEN_.00g252700","Q9ESQ5","TRPM4"
"733","GO:1904179",0.0374972306473755,0.997469194649379,2,5,"positive regulation of adipose tissue development","BP",NA,NA,"Day145","PGEN_.00g116670","O88307","SORL"
"734","GO:1905062",0.0404984098526356,1,1,1,"positive regulation of cardioblast proliferation","BP",NA,NA,"Day145","PGEN_.00g199570","Q9VVI3","NEDD4"
"735","GO:1905306",0.0404984098526356,1,1,1,"positive regulation of cardiac myofibril assembly","BP",NA,NA,"Day145","PGEN_.00g199570","Q9VVI3","NEDD4"
"736","GO:1904457",0.0405046097607482,1,1,1,"positive regulation of neuronal action potential","BP",NA,NA,"Day145","PGEN_.00g268760","Q9EQZ6","RPGF4"
"737","GO:0036494",0.0405324835668282,1,1,1,"positive regulation of translation initiation in response to endoplasmic reticulum stress","BP",NA,NA,"Day145","PGEN_.00g236120","Q27968","DNJC3"
"738","GO:1990983",0.0406329669916711,1,1,1,"tRNA demethylation","BP",NA,NA,"Day145","PGEN_.00g020710","Q13686","ALKB1"
"827","GO:0103053",0.0406329669916711,1,1,1,"1-ethyladenine demethylase activity","MF",NA,NA,"Day145","PGEN_.00g020710","Q13686","ALKB1"
"828","GO:1990984",0.0406329669916711,1,1,1,"tRNA demethylase activity","MF",NA,NA,"Day145","PGEN_.00g020710","Q13686","ALKB1"
"739","GO:0097552",0.0406383028511765,1,1,1,"mitochondrial double-strand break repair via homologous recombination","BP",NA,NA,"Day145","PGEN_.00g041570","Q9JIM0","MRE11"
"829","GO:0102043",0.0407183558921962,1,1,1,"isopentenyl phosphate kinase activity","MF",NA,NA,"Day145","PGEN_.00g273120","O26153","IPK"
"740","GO:1903949",0.0408633397187489,1,1,1,"positive regulation of atrial cardiac muscle cell action potential","BP",NA,NA,"Day145","PGEN_.00g252700","Q9ESQ5","TRPM4"
"741","GO:1904199",0.0408633397187489,1,1,1,"positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization","BP",NA,NA,"Day145","PGEN_.00g252700","Q9ESQ5","TRPM4"
"742","GO:1904667",0.0411026680656411,1,1,1,"negative regulation of ubiquitin protein ligase activity","BP",NA,NA,"Day145","PGEN_.00g037350","Q13257","MD2L1"
"743","GO:0097498",0.0415390610300053,1,1,1,"endothelial tube lumen extension","BP",NA,NA,"Day145","PGEN_.00g098500","Q923Q2","STA13"
"744","GO:1902231",0.0423388212998404,1,1,1,"positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage","BP",NA,NA,"Day145","PGEN_.00g132060","Q99638","RAD9A"
