"uniprot.id"	"gene"	"adj.pval.treatment"	"start"	"end"	"score"	"Match.ID"	"m_start"	"m_end"	"E.value"	"identity"	"al"	"protein.name.short"	"protein.name.long"	"gene.names"	"organism"	"GO.IDs"
"O95835"	"PGEN_.00g072570"	0.0279459758742616	608	1100	1719	"sp|O95835|LATS1_HUMAN"	754	1245	0	67.936	499	"LATS1_HUMAN"	"Serine/threonine-protein kinase LATS1 (EC 2.7.11.1) (Large tumor suppressor homolog 1) (WARTS protein kinase) (h-warts)"	"LATS1 WARTS"	"Homo sapiens (Human)"	"GO:0000082; GO:0000086; GO:0000287; GO:0000819; GO:0000922; GO:0001827; GO:0001828; GO:0004674; GO:0005524; GO:0005815; GO:0005829; GO:0006468; GO:0009755; GO:0018105; GO:0019901; GO:0030216; GO:0030331; GO:0030833; GO:0033138; GO:0033146; GO:0034613; GO:0035329; GO:0035556; GO:0043065; GO:0043254; GO:0045736; GO:0046620; GO:0051220; GO:0051301; GO:0060644; GO:0090090; GO:2000058"
"Q8TEL6"	"PGEN_.00g180720"	0.0279994880840438	219	562	647	"sp|Q8TEL6|TP4AP_HUMAN"	117	449	3.08e-75	41.21	347	"TP4AP_HUMAN"	"Short transient receptor potential channel 4-associated protein (Trp4-associated protein) (Trpc4-associated protein) (Protein TAP1) (TNF-receptor ubiquitous scaffolding/signaling protein) (Protein TRUSS)"	"TRPC4AP C20orf188 TRRP4AP"	"Homo sapiens (Human)"	"GO:0005886; GO:0006511; GO:0016567; GO:0019902; GO:0031464; GO:0048820; GO:0070588"
NA	"PGEN_.00g131150"	0.0285213769297654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q69ZB0"	"PGEN_.00g176600"	0.0286384470230132	15	1026	1362	"sp|Q69ZB0|LRCC1_MOUSE"	7	1006	1.7e-170	37.095	1019	"LRCC1_MOUSE"	"Leucine-rich repeat and coiled-coil domain-containing protein 1"	"Lrrcc1 Kiaa1764"	"Mus musculus (Mouse)"	"GO:0005737; GO:0005813; GO:0005814; GO:0007049; GO:0051301"
"A2AX52"	"PGEN_.00g169810"	0.028681819722824	632	1206	521	"sp|A2AX52|CO6A4_MOUSE"	300	845	1.89e-51	27.695	603	"CO6A4_MOUSE"	"Collagen alpha-4(VI) chain"	"Col6a4 Dvwa"	"Mus musculus (Mouse)"	"GO:0005518; GO:0005576; GO:0005581; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023"
"Q96GD3"	"PGEN_.00g070460"	0.0286890299643241	28	262	808	"sp|Q96GD3|SCMH1_HUMAN"	20	256	1.58e-98	64.135	237	"SCMH1_HUMAN"	"Polycomb protein SCMH1 (Sex comb on midleg homolog 1)"	"SCMH1"	"Homo sapiens (Human)"	"GO:0005654; GO:0006338; GO:0007283; GO:0009952; GO:0010369; GO:0016458; GO:0045892"
"P83038"	"PGEN_.00g264510"	0.0292795321199354	563	1077	1584	"sp|P83038|HDAC4_CHICK"	396	916	0	57.553	523	"HDAC4_CHICK"	"Histone deacetylase 4 (HD4) (EC 3.5.1.98)"	"HDAC4"	"Gallus gallus (Chicken)"	"GO:0000118; GO:0000978; GO:0001085; GO:0001501; GO:0002076; GO:0003682; GO:0003714; GO:0004407; GO:0005829; GO:0006325; GO:0006338; GO:0006954; GO:0007399; GO:0008134; GO:0008270; GO:0008284; GO:0008285; GO:0010832; GO:0010882; GO:0014894; GO:0016607; GO:0017053; GO:0019901; GO:0030183; GO:0030955; GO:0031594; GO:0032041; GO:0033235; GO:0033613; GO:0034983; GO:0040029; GO:0042113; GO:0042641; GO:0042802; GO:0042826; GO:0043393; GO:0043433; GO:0045668; GO:0045820; GO:0045843; GO:0045892; GO:0045944; GO:0048742; GO:0051091; GO:0070491; GO:0070555; GO:0070933; GO:1902894"
"Q8I8U7"	"PGEN_.00g040360"	0.0294703952147973	1711	1825	310	"sp|Q8I8U7|TRA1_DROME"	71	185	2.96e-30	58.974	117	"TRA1_DROME"	"Transcription-associated protein 1 (dTRA1)"	"Nipped-A Tra1 CG2905"	"Drosophila melanogaster (Fruit fly)"	"GO:0000123; GO:0000124; GO:0000281; GO:0003712; GO:0005634; GO:0005700; GO:0005703; GO:0005737; GO:0006281; GO:0006351; GO:0006355; GO:0016573; GO:0035222; GO:0035267; GO:0043486; GO:0043966"
NA	"PGEN_.00g264320"	0.0295028916121802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g253500"	0.0295953286631731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q99466"	"PGEN_.00g325600"	0.0296982122303417	535	765	184	"sp|Q99466|NOTC4_HUMAN"	6	234	6.77e-13	31.687	243	"NOTC4_HUMAN"	"Neurogenic locus notch homolog protein 4 (Notch 4) (hNotch4) [Cleaved into: Notch 4 extracellular truncation; Notch 4 intracellular domain]"	"NOTCH4 INT3"	"Homo sapiens (Human)"	"GO:0000139; GO:0001569; GO:0001709; GO:0001763; GO:0001886; GO:0001944; GO:0005112; GO:0005509; GO:0005576; GO:0005634; GO:0005654; GO:0005789; GO:0005829; GO:0005886; GO:0005887; GO:0006367; GO:0007221; GO:0009986; GO:0030097; GO:0030154; GO:0030879; GO:0035278; GO:0038023; GO:0042060; GO:0045596; GO:0045602; GO:0045747; GO:0045893; GO:0046982"
NA	"PGEN_.00g162370"	0.0297394804380835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g296430"	0.0298194024473967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g235000"	0.0299747514448764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g030300"	0.0300566262593593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g279760"	0.0306862578877034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g069530"	0.0311839147665189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"D3YVF0"	"PGEN_.00g307430"	0.031315797807064	361	625	283	"sp|D3YVF0|AKAP5_MOUSE"	628	891	2.56e-24	22.642	265	"AKAP5_MOUSE"	"A-kinase anchor protein 5 (AKAP-5) (A-kinase anchor protein 150 kDa) (AKAP 150) (P150) (cAMP-dependent protein kinase regulatory subunit II high affinity-binding protein)"	"Akap5 Akap150"	"Mus musculus (Mouse)"	"GO:0001664; GO:0001934; GO:0003779; GO:0005516; GO:0005623; GO:0005737; GO:0005856; GO:0005886; GO:0006605; GO:0007193; GO:0007194; GO:0008179; GO:0009898; GO:0010524; GO:0010738; GO:0014069; GO:0016323; GO:0017124; GO:0019900; GO:0019901; GO:0019904; GO:0030346; GO:0030425; GO:0031527; GO:0031698; GO:0032279; GO:0032590; GO:0032591; GO:0032991; GO:0034237; GO:0035254; GO:0036394; GO:0042307; GO:0043025; GO:0043197; GO:0043198; GO:0043267; GO:0043271; GO:0043624; GO:0044877; GO:0045121; GO:0045296; GO:0045762; GO:0048471; GO:0050775; GO:0050811; GO:0060076; GO:0060090; GO:0070886; GO:0097110; GO:0098978; GO:0099092; GO:0099149; GO:1903078"
NA	"PGEN_.00g180330"	0.031315797807064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g234420"	0.031315797807064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g252770"	0.031315797807064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g097480"	0.0316429004791192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O15164"	"PGEN_.00g343770"	0.0317566273551207	151	272	150	"sp|O15164|TIF1A_HUMAN"	7	132	9.7e-11	26.19	126	"TIF1A_HUMAN"	"Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM24) (RING finger protein 82) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24)"	"TRIM24 RNF82 TIF1 TIF1A"	"Homo sapiens (Human)"	"GO:0002039; GO:0003682; GO:0003713; GO:0004672; GO:0004842; GO:0005102; GO:0005634; GO:0005654; GO:0005719; GO:0005726; GO:0005829; GO:0006366; GO:0008270; GO:0008285; GO:0016567; GO:0016922; GO:0030163; GO:0031647; GO:0034056; GO:0042981; GO:0045892; GO:0045893; GO:0046777; GO:0055074; GO:0061630; GO:0070562; GO:0070577; GO:0071391; GO:1901796"
NA	"PGEN_.00g263970"	0.0317566273551207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q6ZPV2"	"PGEN_.00g014630"	0.0325856861099509	317	1193	2656	"sp|Q6ZPV2|INO80_MOUSE"	1	909	0	57.895	931	"INO80_MOUSE"	"Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (DNA helicase-related INO80 complex homolog 1) (DNA helicase-related protein INO80)"	"Ino80 Inoc1 Kiaa1259"	"Mus musculus (Mouse)"	"GO:0000070; GO:0000724; GO:0003677; GO:0003779; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005819; GO:0005874; GO:0005886; GO:0006281; GO:0006302; GO:0006338; GO:0006351; GO:0008094; GO:0010571; GO:0016604; GO:0016887; GO:0030307; GO:0031011; GO:0034644; GO:0042393; GO:0042766; GO:0043014; GO:0043044; GO:0043618; GO:0045944; GO:0051225; GO:0051301; GO:0070914; GO:0071479; GO:2000045"
"Q810V0"	"PGEN_.00g202280"	0.0325856861099509	328	556	597	"sp|Q810V0|MPP10_MOUSE"	170	377	4.59e-69	53.247	231	"MPP10_MOUSE"	"U3 small nucleolar ribonucleoprotein protein MPP10 (M phase phosphoprotein 10)"	"Mphosph10"	"Mus musculus (Mouse)"	"GO:0005694; GO:0005730; GO:0005732; GO:0006364; GO:0010923; GO:0032040; GO:0034457"
"Q9WVL1"	"PGEN_.00g031500"	0.0325856861099509	1	139	360	"sp|Q9WVL1|AP4S1_MOUSE"	1	139	1.6e-43	45.324	139	"AP4S1_MOUSE"	"AP-4 complex subunit sigma-1 (AP-4 adaptor complex subunit sigma-1) (Adaptor-related protein complex 4 subunit sigma-1) (Sigma-1 subunit of AP-4) (Sigma-4-adaptin) (Sigma4-adaptin)"	"Ap4s1"	"Mus musculus (Mouse)"	"GO:0005802; GO:0006886; GO:0016192; GO:0030124; GO:0043231"
NA	"PGEN_.00g235710"	0.0325856861099509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g181050"	0.0332835837712065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q8VHT6"	"PGEN_.00g091750"	0.0333176595526443	13	295	843	"sp|Q8VHT6|AS3MT_RAT"	10	292	3.08e-111	54.417	283	"AS3MT_RAT"	"Arsenite methyltransferase (EC 2.1.1.137) (Methylarsonite methyltransferase) (S-adenosyl-L-methionine:arsenic(III) methyltransferase)"	"As3mt Cyt19"	"Rattus norvegicus (Rat)"	"GO:0005829; GO:0008276; GO:0008757; GO:0009404; GO:0018872; GO:0030791; GO:0030792; GO:0032259; GO:0046685"
NA	"PGEN_.00g005800"	0.0333702648402631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q28343"	"PGEN_.00g312170"	0.0333911939392028	2116	2245	154	"sp|Q28343|PGCA_CANLF"	234	379	1.13e-09	29.452	146	"PGCA_CANLF"	"Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP)"	"ACAN AGC1"	"Canis lupus familiaris (Dog) (Canis familiaris)"	"GO:0001501; GO:0005509; GO:0005540; GO:0007155; GO:0007417; GO:0030246; GO:0031012"
NA	"PGEN_.00g287730"	0.0333979728870925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q502K2"	"PGEN_.00g022920"	0.0337929999383726	83	554	742	"sp|Q502K2|SAMH1_DANRE"	25	472	4.49e-90	39.879	494	"SAMH1_DANRE"	"Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 (dNTPase) (EC 3.1.5.-)"	"samhd1"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"GO:0000724; GO:0003676; GO:0003697; GO:0003723; GO:0005525; GO:0005634; GO:0006203; GO:0006974; GO:0008270; GO:0008832; GO:0009264; GO:0016446; GO:0016793; GO:0032567; GO:0035861; GO:0045087; GO:0045088; GO:0046061; GO:0051289; GO:0051607; GO:0060339; GO:0090501; GO:0110025"
NA	"PGEN_.00g216680"	0.0341720557225901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g281980"	0.0343245740429473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q8BR93"	"PGEN_.00g082390"	0.0349770540151261	27	251	384	"sp|Q8BR93|HARB1_MOUSE"	115	342	7.33e-42	38.596	228	"HARB1_MOUSE"	"Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)"	"Harbi1"	"Mus musculus (Mouse)"	"GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872"
NA	"PGEN_.00g208650"	0.0351555405530309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g035580"	0.0359275571556584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O61307"	"PGEN_.00g098390"	0.0362948773182892	384	2702	3800	"sp|O61307|TENM_DROME"	463	2671	0	34.817	2381	"TENM_DROME"	"Teneurin-m (Tenm) (Odd Oz protein) (Tenascin-like protein)"	"Ten-m odz CG5723"	"Drosophila melanogaster (Fruit fly)"	"GO:0001745; GO:0001941; GO:0005737; GO:0005886; GO:0005887; GO:0007155; GO:0007274; GO:0008039; GO:0008045; GO:0016200; GO:0022416; GO:0030054; GO:0031005; GO:0031012; GO:0031122; GO:0031594; GO:0034110; GO:0034116; GO:0040017; GO:0042051; GO:0042802; GO:0042803; GO:0043005; GO:0043025; GO:0045211; GO:0045467; GO:0046982; GO:0048058; GO:0048499; GO:0048790; GO:0050808; GO:0051124; GO:0097090; GO:0099190; GO:0099559; GO:2000331"
"Q6UX40"	"PGEN_.00g325420"	0.0362948773182892	3	126	404	"sp|Q6UX40|TM107_HUMAN"	2	125	1.9e-50	58.065	124	"TM107_HUMAN"	"Transmembrane protein 107"	"TMEM107 DC20 UNQ638/PRO1268"	"Homo sapiens (Human)"	"GO:0016021; GO:0021532; GO:0035869; GO:0036038; GO:0042733; GO:0060271; GO:1904491; GO:1905515"
"Q5U3Q6"	"PGEN_.00g291980"	0.0366675570155552	1	535	919	"sp|Q5U3Q6|CIP4_DANRE"	1	541	1.72e-116	37.201	543	"CIP4_DANRE"	"Cdc42-interacting protein 4 homolog (Thyroid receptor-interacting protein 10 homolog)"	"trip10 cip4 zgc:101777"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"GO:0005764; GO:0005856; GO:0005886; GO:0005938; GO:0006897; GO:0008289; GO:0030036"
"Q7TN73"	"PGEN_.00g333730"	0.0366919386159186	11	787	1760	"sp|Q7TN73|CASD1_MOUSE"	10	767	0	45.696	790	"CASD1_MOUSE"	"N-acetylneuraminate 9-O-acetyltransferase (EC 2.3.1.45) (CAS1 domain-containing protein 1) (Sialate O-acetyltransferase) (SOAT)"	"Casd1 Cas1 Cast1"	"Mus musculus (Mouse)"	"GO:0005794; GO:0005975; GO:0016407; GO:0030173; GO:0047186"
NA	"PGEN_.00g125830"	0.0368035572873684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q69ZB8"	"PGEN_.00g186340"	0.0368316250536229	91	453	294	"sp|Q69ZB8|ZCHC2_MOUSE"	4	319	3.66e-27	28.877	374	"ZCHC2_MOUSE"	"Zinc finger CCHC domain-containing protein 2"	"Zcchc2 Kiaa1744"	"Mus musculus (Mouse)"	"GO:0003676; GO:0005737; GO:0008270; GO:0035091"
NA	"PGEN_.00g293470"	0.0369440727630456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g308930"	0.0371521199066957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q99MR8"	"PGEN_.00g140480"	0.0378223248901955	332	713	1079	"sp|Q99MR8|MCCA_MOUSE"	1	381	1.02e-140	52.094	382	"MCCA_MOUSE"	"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial (MCCase subunit alpha) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 1) (3-methylcrotonyl-CoA carboxylase biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit alpha)"	"Mccc1 Mcca"	"Mus musculus (Mouse)"	"GO:0002169; GO:0004485; GO:0005524; GO:0005739; GO:0005743; GO:0005759; GO:0006552; GO:0046872; GO:1905202"
NA	"PGEN_.00g031870"	0.0379519526551559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g216850"	0.0381431780826869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g261560"	0.0390141650526197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q80UK8"	"PGEN_.00g135570"	0.0391287354292336	527	1130	1176	"sp|Q80UK8|INT2_MOUSE"	858	1422	2.2e-137	42.114	615	"INT2_MOUSE"	"Integrator complex subunit 2 (Int2)"	"Ints2 Kiaa1287"	"Mus musculus (Mouse)"	"GO:0005634; GO:0005737; GO:0016021; GO:0016180; GO:0031965; GO:0032039; GO:0034472"
NA	"PGEN_.00g126230"	0.0391779535705987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P05933"	"PGEN_.00g191340"	0.0394107008067197	3	150	375	"sp|P05933|CALM_SCHPO"	33	185	4.05e-45	46.405	153	"CALM_SCHPO"	"Calmodulin (CaM)"	"cam1 SPAC3A12.14"	"Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)"	"GO:0000935; GO:0005509; GO:0005634; GO:0005823; GO:0005829; GO:0019722; GO:0030437; GO:0031322; GO:0032153; GO:0035838; GO:0035840; GO:0035841; GO:0035974; GO:0043332; GO:0044732; GO:0045160; GO:0051300; GO:0061493; GO:0090307; GO:1990954"
"Q29116"	"PGEN_.00g220610"	0.0394398313421365	201	618	427	"sp|Q29116|TENA_PIG"	2965	3424	1.4e-39	31.837	490	"TENA_PIG"	"Tenascin (TN) (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (P230) (Tenascin-C) (TN-C)"	"TNC HXB"	"Sus scrofa (Pig)"	"GO:0007155; GO:0042127; GO:0062023"
NA	"PGEN_.00g026010"	0.0395109071886424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P82349"	"PGEN_.00g085220"	0.0395450539450951	23	166	171	"sp|P82349|SGCB_MOUSE"	8	148	6.93e-13	31.25	144	"SGCB_MOUSE"	"Beta-sarcoglycan (Beta-SG) (43 kDa dystrophin-associated glycoprotein) (43DAG)"	"Sgcb"	"Mus musculus (Mouse)"	"GO:0005737; GO:0005856; GO:0005886; GO:0005887; GO:0007517; GO:0016010; GO:0016011; GO:0016012; GO:0042383; GO:0048747; GO:0055013; GO:0061024; GO:0097084"
NA	"PGEN_.00g256260"	0.0395450539450951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g001430"	0.0395590506311455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A1A4K8"	"PGEN_.00g119200"	0.0403454119319576	1	186	855	"sp|A1A4K8|U2AF1_BOVIN"	1	185	7.07e-116	83.333	186	"U2AF1_BOVIN"	"Splicing factor U2AF 35 kDa subunit (U2 auxiliary factor 35 kDa subunit) (U2 snRNP auxiliary factor small subunit)"	"U2AF1"	"Bos taurus (Bovine)"	"GO:0000398; GO:0005681; GO:0016607; GO:0030628; GO:0046872; GO:0050733; GO:0089701"
"O15304"	"PGEN_.00g023080"	0.0403454119319576	1	171	213	"sp|O15304|SIVA_HUMAN"	1	181	6.56e-20	27.072	181	"SIVA_HUMAN"	"Apoptosis regulatory protein Siva (CD27-binding protein) (CD27BP)"	"SIVA1 SIVA"	"Homo sapiens (Human)"	"GO:0001618; GO:0005164; GO:0005175; GO:0005654; GO:0005737; GO:0005739; GO:0006924; GO:0008270; GO:0032088; GO:0046872; GO:0097191; GO:0097193; GO:1901030"
"Q2EMV9"	"PGEN_.00g247060"	0.0403454119319576	1040	1201	204	"sp|Q2EMV9|PAR14_MOUSE"	781	946	1.96e-14	32.164	171	"PAR14_MOUSE"	"Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)"	"Parp14 Kiaa1268"	"Mus musculus (Mouse)"	"GO:0003950; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006471; GO:0010629; GO:0019899; GO:0042531; GO:0042532; GO:0045087; GO:0060336; GO:0070212; GO:0070403; GO:0140289; GO:1902216; GO:1990404"
NA	"PGEN_.00g262830"	0.0403454119319576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g163830"	0.0403454119319576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O60229"	"PGEN_.00g330670"	0.0405174634734622	49	709	1861	"sp|O60229|KALRN_HUMAN"	18	669	0	53.101	661	"KALRN_HUMAN"	"Kalirin (EC 2.7.11.1) (Huntingtin-associated protein-interacting protein) (Protein Duo) (Serine/threonine-protein kinase with Dbl- and pleckstrin homology domain)"	"KALRN DUET DUO HAPIP TRAD"	"Homo sapiens (Human)"	"GO:0004674; GO:0005085; GO:0005089; GO:0005524; GO:0005654; GO:0005829; GO:0006468; GO:0007165; GO:0007186; GO:0007399; GO:0007528; GO:0007595; GO:0007613; GO:0008344; GO:0015629; GO:0016192; GO:0035023; GO:0035176; GO:0035556; GO:0042711; GO:0043065; GO:0043547; GO:0046872; GO:0046959; GO:0048013; GO:0051056; GO:0060125; GO:0060137; GO:0061003; GO:0070062"
"P06684"	"PGEN_.00g195420"	0.0408379857586521	3	1648	901	"sp|P06684|CO5_MOUSE"	9	1667	2.45e-97	25.028	1798	"CO5_MOUSE"	"Complement C5 (Hemolytic complement) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5 alpha' chain]"	"C5 Hc"	"Mus musculus (Mouse)"	"GO:0001701; GO:0004866; GO:0005579; GO:0005615; GO:0006954; GO:0006957; GO:0006958; GO:0010575; GO:0010760; GO:0019835; GO:0045766; GO:0090197"
NA	"PGEN_.00g235790"	0.0408379857586521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g134770"	0.0408379857586521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P10076"	"PGEN_.00g338720"	0.040946719521951	312	837	507	"sp|P10076|ZFP26_MOUSE"	1140	1689	4.65e-51	28.227	581	"ZFP26_MOUSE"	"Zinc finger protein 26 (Zfp-26) (Protein mKR3)"	"Zfp26 Kiaa4196 Mkr3 Zfp-26"	"Mus musculus (Mouse)"	"GO:0003677; GO:0005634; GO:0006355; GO:0046872"
"Q27433"	"PGEN_.00g282660"	0.040946719521951	195	373	611	"sp|Q27433|MEC2_CAEEL"	586	764	1.24e-69	82.123	179	"MEC2_CAEEL"	"Mechanosensory protein 2"	"mec-2 F14D12.4"	"Caenorhabditis elegans"	"GO:0005886; GO:0007638; GO:0009612; GO:0015485; GO:0016021; GO:0032589; GO:0043005; GO:0050976; GO:1905789; GO:1905792"
NA	"PGEN_.00g164000"	0.040946719521951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g296280"	0.0409912999563621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g230670"	0.0409964080861404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g066220"	0.041032124834723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A2ASQ1"	"PGEN_.00g052840"	0.0418521494598504	311	429	154	"sp|A2ASQ1|AGRIN_MOUSE"	22	132	2.77e-11	34.146	123	"AGRIN_MOUSE"	"Agrin [Cleaved into: Agrin N-terminal 110 kDa subunit; Agrin C-terminal 110 kDa subunit; Agrin C-terminal 90 kDa fragment (C90); Agrin C-terminal 22 kDa fragment (C22)]"	"Agrn Agrin"	"Mus musculus (Mouse)"	"GO:0001932; GO:0001934; GO:0002162; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0005796; GO:0005829; GO:0005886; GO:0007009; GO:0007268; GO:0007416; GO:0007528; GO:0008045; GO:0009887; GO:0009888; GO:0009986; GO:0016021; GO:0016358; GO:0030054; GO:0030548; GO:0032092; GO:0033691; GO:0035374; GO:0036122; GO:0042030; GO:0042383; GO:0043083; GO:0043087; GO:0043113; GO:0043395; GO:0043525; GO:0043547; GO:0044295; GO:0044325; GO:0045202; GO:0045213; GO:0045887; GO:0045944; GO:0050431; GO:0050731; GO:0050807; GO:0051290; GO:0051491; GO:0055117; GO:0061098; GO:0062023; GO:0070507; GO:0071340; GO:0086036; GO:0098978; GO:1902667; GO:1903277; GO:1903407; GO:2000541"
"F4KD71"	"PGEN_.00g094830"	0.0418521494598504	128	438	337	"sp|F4KD71|DUR3_ARATH"	50	346	1.64e-31	32.288	319	"DUR3_ARATH"	"Urea-proton symporter DUR3 (AtDUR3) (High-affinity urea active transporter DUR3)"	"DUR3 At5g45380 MFC19.5"	"Arabidopsis thaliana (Mouse-ear cress)"	"GO:0005886; GO:0006995; GO:0015204; GO:0015293; GO:0016021; GO:0071918"
NA	"PGEN_.00g129040"	0.0418521494598504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g036720"	0.0418521494598504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H892"	"PGEN_.00g111670"	0.0425191130296824	58	702	856	"sp|Q9H892|TTC12_HUMAN"	70	728	4.88e-103	32.481	665	"TTC12_HUMAN"	"Tetratricopeptide repeat protein 12 (TPR repeat protein 12)"	"TTC12"	"Homo sapiens (Human)"	"GO:0005813"
"O42196"	"PGEN_.00g166540"	0.0428173343799277	5	118	430	"sp|O42196|DNJC5_XENLA"	3	116	2.72e-52	68.421	114	"DNJC5_XENLA"	"DnaJ homolog subfamily C member 5 (Cysteine string protein) (CSP) (Xcsp)"	"dnajc5"	"Xenopus laevis (African clawed frog)"	"GO:0016020"
